question,answer,comment,instruction
逆,"ぎゃく,さか","上下逆にした(with Black and White reversed)
逆先(winning back the initiative)
逆攻撃(counter attack)
逆用(-)(use against)
逆美濃(Reverse Mino)
金銀の逆形は無筋なり(With gold and silver reversed (gold standing above silver), you're bound to get in trouble)",Guess the reading for kanji occuring in a shogi term
部,"ぶ,べ","上部脱出(escape up the board)
将棋(支部機関誌)((Local Branch Quarterly))
盤面全部(the whole board)",Guess the reading for kanji occuring in a shogi term
脱,"だつ","上部脱出(escape up the board)
脱け道(escape route, loophole)
脱出(-)(escape (n))",Guess the reading for kanji occuring in a shogi term
不,"ふ,ぶ","不安(-)(uneasiness, anxiety)
不完全作(defective problem)
不愉快な(unpleasant)
不成り(unpromoted-)
不気味な(ominous, uncanny)
不満な(unsatisfactory, insufficient)
不用意な(unprepared, uncareful)
不要な(not necessary)
不詰((there is) no mate)
飛先不突(Not Pushing the Rook Pawn)",Guess the reading for kanji occuring in a shogi term
安,"やす","不安(-)(uneasiness, anxiety)
安全な(safe, secure)
安心(-)(relief)
森安流棒玉穴熊(Moriyasu Style Climbing King Bear in the Hole)
源兵衛清安(genbei kiyoyasu)
細字の清安(small character kiyoyasu)",Guess the reading for kanji occuring in a shogi term
作,"さく","不完全作(defective problem)
作戦勝ち(strategical victory)
作戦負け(strategical loss)
前提工作(preparations)
古作物(ancient problem (usually without known author))
合作(-)(cooperation)
完全作(complete (indefective) problem)
形作り(settling the shape, finding a place to resign)
",Guess the reading for kanji occuring in a shogi term
全,"ぜん","不完全作(defective problem)
全日本プロトーナメント(All Japan Pro (1982-2001))
安全な(safe, secure)
完全作(complete (indefective) problem)
完全実戦初形(Complete Original Formation Problem (all White's p. occupy the same position as at the start of a game) (first example by Nait",Guess the reading for kanji occuring in a shogi term
完,"かん","不完全作(defective problem)
完了する((make) complete)
完全作(complete (indefective) problem)
完全実戦初形(Complete Original Formation Problem (all White's p. occupy the same position as at the start of a game) (first example by Naito Kunio) (extremely rare))
完封(-)(bl",Guess the reading for kanji occuring in a shogi term
快,"かい","不愉快な(unpleasant)
愉快な(pleasant)",Guess the reading for kanji occuring in a shogi term
気 (part of term),"き,ぎ,け,げ","不気味な(ominous, uncanny)
気合い抜け(discouragement)",Guess the reading for kanji occuring in a shogi term
満,"まん","不満な(unsatisfactory, insufficient)
満足(-)(satisfaction)
満足な(satisfactory, sufficient)",Guess the reading for kanji occuring in a shogi term
用,"よう","不用意な(unprepared, uncareful)
信用(-)(trust, confidence)
活用する(activate, bring into play)
無用な(not necessary, no use, futile)
用心(-)(care, caution)
用心な(careful)
用意(-)(care, preparation)
用意する(prepare, take care)
転用する(convert)
逆用(-)(use against)
遊び駒を活用せよ(Acti",Guess the reading for kanji occuring in a shogi term
両,"モロ,もろ,リャン,りゃん,りょう","両取り(fork)
両取り逃げるに及ばず(Don't run from a fork)
両取り逃げるべからず(Don't run from a fork)
両王手(double check)",Guess the reading for kanji occuring in a shogi term
及,"および","両取り逃げるに及ばず(Don't run from a fork)",Guess the reading for kanji occuring in a shogi term
住,"じゅう","中住所(central position (king at 5a or 5b/5i or 5h))",Guess the reading for kanji occuring in a shogi term
中,"うち,じゅう,ちゅう,ぢゅう,チュン,なか","中住所(central position (king at 5a or 5b/5i or 5h))
中合いの歩(interposed pawn)
中合する(interpose, block)
中合に妙手あり(Interposing a pawn makes a splendid move)
中央制圧(control of the centre)
中将棋(Middle Shogi (12x12 board, 92 pieces))
中飛車(Central Rook)
原始中飛車(Primitive",Guess the reading for kanji occuring in a shogi term
妙,"みょう","中合に妙手あり(Interposing a pawn makes a splendid move)
俗手に妙手があり(A vulgar move may be brillian)
巧妙な(ingenious)
微妙な(subtle)
微妙手((very) subtle move)
絶妙な(sublime, brilliant)
絶妙手(absolutely brilliant move)
軽妙な(smart)
遠見の角に妙手あり(With a watchtower bishop there is",Guess the reading for kanji occuring in a shogi term
央,"おう","中央制圧(control of the centre)",Guess the reading for kanji occuring in a shogi term
圧,"あつ","中央制圧(control of the centre)
制圧する((bring under) control, suppress)
圧迫(-)(pressure, coercion)",Guess the reading for kanji occuring in a shogi term
制,"せい","中央制圧(control of the centre)
制圧する((bring under) control, suppress)
実力名人制(Real Strength Meijin system (1937- ))
牽制する(check, restrain, constrain)
終生名人制(Lifetime Meijin system (1612-1937))",Guess the reading for kanji occuring in a shogi term
丸,"がん,マル,まる","丸得(pure profit)",Guess the reading for kanji occuring in a shogi term
得 (part of term),"う,とく","丸得(pure profit)
得意の(favourite)
玉の早逃げは八手の得あり(Early escape of the king gains eight moves)
終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)
飛先の交換三つの得あり(Exchanging the rook pawn has three advantages)",Guess the reading for kanji occuring in a shogi term
紙,"かみ,し","主催紙(sponsoring newspaper)",Guess the reading for kanji occuring in a shogi term
主,"あるじ,おも,しゅ,しゅう,す,にし,ぬし,のし","主催紙(sponsoring newspaper)
持久戦には角が主役(In a slow game the bishop has the leading role)",Guess the reading for kanji occuring in a shogi term
乱,"らん","乱す；乱る(put in disorder, tear apart)",Guess the reading for kanji occuring in a shogi term
十,"シー,じゅう,と,とお","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))
十分な(sufficient)
十字飛車(corssroads rook (forking two pieces horizontally and vertically))
十段戦(Tenth Dan Match (1962-1987))
十連覇(winning the championship ten times in a row)",Guess the reading for kanji occuring in a shogi term
八,"パー,はち,や","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))
玉の早逃げは八手の得あり(Early escape of the king gains eight moves)",Guess the reading for kanji occuring in a shogi term
交,"こう,こもごも","交換(-)(exchange (n))
平香交落(alternating even game with lance handicap (obs.))
振飛車には角交換を狙え(Against the ranging rook aim at bishop exchange)
飛先の交換三つの得あり(Exchanging the rook pawn has three advantages)",Guess the reading for kanji occuring in a shogi term
仕,"し","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
仕損う(blunder (v))
早仕掛け(early fight, early start of the middle game)
無仕掛図式(No Foothold Problem (attacking side has no pieces on the board; extreme version is the Naked King))",Guess the reading for kanji occuring in a shogi term
突,"とっ","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
手のない将棋は端歩を突け(If you're stuck for moves, push the edge pawn)
激突戦い(Match Promotions (1989))
矢倉囲に端歩を突くな(In the Yagura, don't push the edge pawn)
矢倉囲に端歩を突くべし(In the Yagura, push the edge pawn)
突き捨ての歩(sa",Guess the reading for kanji occuring in a shogi term
掛,"がかり,かけ,がけ","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
早仕掛け(early fight, early start of the middle game)
無仕掛図式(No Foothold Problem (attacking side has no pieces on the board; extreme version is the Naked King))
無掛図式(id.)
相掛り(Double Wing Attack (opening)",Guess the reading for kanji occuring in a shogi term
損 (part of term),"そん","仕損う(blunder (v))
損ずる(loss)
終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
寿 (part of term),"ことぶき,じゅ","伊藤看寿(Ito Kanju (posth. Meijin) (1719-1760), younger brother of Ito Sokan III)",Guess the reading for kanji occuring in a shogi term
線,"せん","伏線手(preparation move)
戦線を広げる(broaden the front)",Guess the reading for kanji occuring in a shogi term
会,"え,かい","会心譜(favourite game)
女流育成会(Women's Training Association)
新進棋士奨励会(Apprentice Professionals' Association)",Guess the reading for kanji occuring in a shogi term
心,"こころ,しん","会心譜(favourite game)
安心(-)(relief)
心配(-)(worry, apprehension)
決心(-)(determination, resolution)
用心(-)(care, caution)
用心な(careful)
肝心な(essential)",Guess the reading for kanji occuring in a shogi term
譜,"ふ","会心譜(favourite game)
実戦譜(record of an actual game)",Guess the reading for kanji occuring in a shogi term
過,"か","伸び過ぎる(overextend)
指し過ぎ(overplay)",Guess the reading for kanji occuring in a shogi term
張,"ちょう","位を張る(take up a vanguard position)",Guess the reading for kanji occuring in a shogi term
余,"よ","余される(be saved, remain)
余詰(additional mate (defective problem))
手余り(still having pieces in hand (after mating))
駒余り(id.)",Guess the reading for kanji occuring in a shogi term
入 (part of term),"いり,しお","侵入する(invade)
入る；入れる(go in, enter; send, put in (vi; vt))
入手する(get in hand)
投入する(throw into, drop)
玉と入城する(bring the king inside the castle)
突入する(rush in, plunge into)",Guess the reading for kanji occuring in a shogi term
俗,"しょく,ぞく","俗手(vulgar move)
俗手に妙手があり(A vulgar move may be brillian)
寄せは俗手で(In the endgame a vulgar move is alright)",Guess the reading for kanji occuring in a shogi term
留,"りゅう,ルーブリ,ルーブル","保留する(reserve, defer)
留意(-)(serious consideration)",Guess the reading for kanji occuring in a shogi term
信,"しん","信用(-)(trust, confidence)
自信(がない)((have no) (self-)confidence)
通信将棋(postal Shogi)",Guess the reading for kanji occuring in a shogi term
候,"こう,さう,す,そう,そうらう,そうろう,そろ","候補手(candidate moves)",Guess the reading for kanji occuring in a shogi term
補,"ほ","候補手(candidate moves)
補強する(strengthen)",Guess the reading for kanji occuring in a shogi term
優,"やさ,ゆう","優勝を飾る(win the championship)
最優秀棋士賞(Award for the Best Player of the Year)",Guess the reading for kanji occuring in a shogi term
実,"さね,じち,じつ,そうじみ,ただみ,まこと,み,むざね","充実する((make) complete)
完全実戦初形(Complete Original Formation Problem (all White's p. occupy the same position as at the start of a game) (first example by Naito Kunio) (extremely rare))
実力名人制(Real Strength Meijin system (1937- ))
実戦型詰(actual game type pr",Guess the reading for kanji occuring in a shogi term
受,"じゅ","先受(defence in advance)
受けなし(there is no defence)
受け方(the way to defend)
受け身になる(be pushed into the defensive)
受け身の態勢(defensive position)
受方(the king's side, defending side)
大駒は近づけて受けよ(Defend against major pieces by drawing them closer)
歩越銀は歩で受けよ(Again",Guess the reading for kanji occuring in a shogi term
先,"さき,さっき,せん","先受(defence in advance)
桂先の銀(silver at the head of the knight)
桂先の銀定跡なり(Silver at the head of the (opponent's) knight is the standard move)
逃げ場の先着(arriving first at the loophole (by sacrificing a piece letting the opponent plug up the king's escape ro",Guess the reading for kanji occuring in a shogi term
本,"ほん,もと","全日本プロトーナメント(All Japan Pro (1982-2001))
基本図(basic diagram)
本つげ(real Japanese boxwood)
本戦(the actual (title) match)
本手順(the proper mating sequence)
本詰(the proper mating sequence)",Guess the reading for kanji occuring in a shogi term
